Chr	Gene_l	Gene_r	Gene_type	Gene	Strand	Gene_length	Counts	RPKM	TPM
chr1	12822686	12823223	lncRNA	LINC01784	-	442	0	0.00	0.0
chr1	12824380	12831410	protein_coding	PRAMEF11	-	2311	0	0.00	0.0
chr1	12847377	12848756	protein_coding	HNRNPCL1	-	1170	252	1.21	3.2258276580946226
chr1	12857086	12861909	protein_coding	PRAMEF2	+	1936	0	0.00	0.0
chr1	12879212	12886201	protein_coding	PRAMEF4	-	1840	0	0.00	0.0
chr1	12892896	12898270	protein_coding	PRAMEF10	-	1525	0	0.00	0.0
chr1	12916647	12920480	protein_coding	PRAMEF7	+	1558	0	0.00	0.0
chr1	12938472	12947580	protein_coding	PRAMEF6	-	1720	0	0.00	0.0
chr1	13049808	13053659	protein_coding	PRAMEF27	-	1437	0	0.00	0.0
chr1	13061232	13062237	protein_coding	HNRNPCL3	+	1006	1	0.01	0.014887730600408294
chr1	13073678	13078038	protein_coding	PRAMEF25	+	1939	0	0.00	0.0
chr1	13094515	13099717	transcribed_pseudogene	PRAMEF34P	-	2214	0	0.00	0.0
chr1	13115488	13116854	protein_coding	HNRNPCL2	-	1156	12	0.06	0.15547117976481742
chr1	13127069	13132274	transcribed_pseudogene	PRAMEF36P	+	2214	0	0.00	0.0
chr1	13148905	13153111	protein_coding	PRAMEF26	-	1785	0	0.00	0.0
chr1	13164555	13165482	protein_coding	HNRNPCL4	-	928	0	0.00	0.0
chr1	13175281	13179132	protein_coding	PRAMEF9	+	1437	0	0.00	0.0
chr1	13196188	13201409	protein_coding	PRAMEF13	-	2456	0	0.00	0.0
chr1	13222695	13226154	protein_coding	PRAMEF18	-	2125	0	0.00	0.0
chr1	13254198	13263435	protein_coding	PRAMEF5	+	1855	0	0.00	0.0
chr1	13281223	13285137	protein_coding	PRAMEF8	-	1676	0	0.00	0.0
chr1	13303539	13308907	protein_coding	PRAMEF33	+	1518	0	0.00	0.0
chr1	13315581	13322598	protein_coding	PRAMEF15	+	1865	0	0.00	0.0
chr1	13341892	13347134	protein_coding	PRAMEF14	-	2458	0	0.00	0.0
chr1	13368431	13371947	protein_coding	PRAMEF19	-	2123	0	0.00	0.0
chr1	13389632	13392629	protein_coding	PRAMEF17	+	1578	1	0.00	0.009491164121679812
chr1	13410450	13421328	protein_coding	PRAMEF20	+	1597	0	0.00	0.0
chr1	13474973	13514003	protein_coding	LRRC38	-	2168	10	0.03	0.06908236616241119
chr1	13486844	13493726	lncRNA	LOC102724856	+	2792	4	0.01	0.021457101696290466
chr1	13513220	13517054	lncRNA	LOC107984918	+	1261	0	0.00	0.0
chr1	13583757	13617957	protein_coding	PDPN	+	3142	18	0.03	0.0858010902966879
chr1	13623126	13642847	lncRNA	LOC107984919	+	2123	5	0.01	0.03527333251062351
chr1	13670194	13674718	lncRNA	LOC105378612	+	1123	1	0.01	0.013336649139813665
chr1	13687103	13691892	lncRNA	LOC105376756	-	443	1	0.01	0.03380825504291364
chr1	13698874	13825079	protein_coding	PRDM2	+	12003	2633	1.23	3.2853945712655417
chr1	13893386	15118043	protein_coding	KAZN	+	16172	97	0.03	0.08983270637206545
chr1	14214243	14221488	lncRNA	LOC107985467	+	4235	0	0.00	0.0
chr1	14222028	14254889	lncRNA	LOC107985468	-	415	0	0.00	0.0
chr1	14348955	14419973	lncRNA	KAZN-AS1	-	1247	2	0.01	0.024020941433858453
chr1	14801092	14818118	lncRNA	LOC105376759	-	5401	5	0.01	0.013865077748575028
chr1	14886750	14911575	lncRNA	LOC107985469	-	2311	6	0.01	0.03888461354567913
chr1	15111815	15152464	lncRNA	TMEM51-AS1	-	6979	25	0.02	0.05365044055026059
chr1	15152418	15220478	protein_coding	TMEM51	+	2808	1076	2.15	5.739071693303263
chr1	15164069	15172153	protein_coding	C1orf195	-	1670	8	0.03	0.07174638076172812
chr1	15236560	15400283	protein_coding	FHAD1	+	7755	198	0.14	0.3823929442726148
chr1	15326680	15343883	lncRNA	FHAD1-AS1	-	3112	140	0.25	0.673775057121306
chr1	15388358	15413823	lncRNA	LOC101927441	-	7078	102	0.08	0.21583212946723593
chr1	15409888	15430339	protein_coding	EFHD2	+	2422	23945	55.54	148.07003694555627
chr1	15438442	15449247	protein_coding	CTRC	+	3488	38	0.06	0.1631674786102088
chr1	15456732	15472091	protein_coding	CELA2A	+	916	2	0.01	0.03270099778168285
chr1	15463533	15467379	lncRNA	LOC105376767	-	1247	17	0.08	0.20417800218779683
chr1	15476104	15491395	protein_coding	CELA2B	+	915	13	0.08	0.21278878775097235
chr1	15491401	15524912	protein_coding	CASP9	-	4201	6105	8.16	21.76503996367189
chr1	15526694	15571987	protein_coding	DNAJC16	+	7766	3286	2.38	6.337188932456775
chr1	15542166	15542304	guide_RNA	SCARNA21B	+	139	2	0.08	0.21549722279152153
chr1	15571699	15585051	protein_coding	AGMAT	-	3095	1453	2.64	7.031232244836063
chr1	15617458	15669044	protein_coding	DDI2	+	10667	9967	5.25	13.994218333142879
chr1	15659713	15662030	protein_coding	RSC1A1	+	2318	3	0.01	0.019383594025898288
chr1	15681506	15734769	protein_coding	PLEKHM2	+	4486	14523	18.19	48.4868030715087
chr1	15735088	15741392	protein_coding	SLC25A34	+	4420	87	0.11	0.2947972754771346
chr1	15740051	15749890	lncRNA	SLC25A34-AS1	-	633	6	0.05	0.14196262544086016
chr1	15742499	15747982	protein_coding	TMEM82	+	1443	24	0.09	0.24909866085672758
chr1	15756170	15786590	protein_coding	FBLIM1	+	5000	650	0.73	1.9470174079213969
chr1	15807162	15807699	protein_coding	UQCRHL	-	538	10304	107.59	286.84683115845115
chr1	15834215	15848147	lncRNA	FLJ37453	-	2732	525	1.08	2.878094771817585
chr1	15847707	15940456	protein_coding	SPEN	+	12385	22656	10.28	27.39767485100908
chr1	15939933	15976132	protein_coding	ZBTB17	-	4730	2732	3.24	8.650596126916989
chr1	16004236	16008807	protein_coding	SRARP	+	3039	20	0.04	0.09856569255683281
chr1	16014028	16019594	protein_coding	HSPB7	-	3368	14084	23.49	62.629712162353734
chr1	16022036	16034050	protein_coding	CLCNKA	+	2491	90	0.20	0.5411220909518134
chr1	16043782	16057326	protein_coding	CLCNKB	+	2938	50	0.10	0.2548852447925587
chr1	16057769	16073651	protein_coding	FAM131C	-	1720	5011	16.37	43.63373985283595
chr1	16124337	16156104	protein_coding	EPHA2	-	4270	12935	17.02	45.36960938833232
chr1	16154996	16168216	lncRNA	LOC101927479	+	5244	320	0.34	0.9139317762935619
chr1	16197854	16212700	protein_coding	ARHGEF19	-	3444	4089	6.67	17.781993614291505
chr1	16215438	16227316	transcribed_pseudogene	ANO7L1	-	4652	111	0.13	0.35736313955829596
chr1	16231692	16237445	protein_coding	CPLANE2	-	1847	699	2.13	5.668090325838392
chr1	16246840	16352480	protein_coding	FBXO42	-	6552	4234	3.63	9.67839732452709
chr1	16367242	16398145	protein_coding	SZRD1	+	3551	7181	11.36	30.287312363328972
chr1	16395606	16437842	protein_coding	SPATA21	-	7442	10	0.01	0.020125042977708608
chr1	16440672	16460090	protein_coding	NECAP2	+	3278	5017	8.60	22.92248166222755
chr1	16460948	16468481	lncRNA	LINC01772	+	3245	103	0.18	0.475388865748261
chr1	16467436	16492701	transcribed_pseudogene	CROCCP3	-	5368	318	0.33	0.8872399629127081
chr1	16514122	16514285	snRNA	RNU1-1	-	164	0	0.00	0.0
chr1	16520585	16520658	tRNA	TRNAN-GUU	-	74	1	0.08	0.20239266194609118
chr1	16533891	16535652	lncRNA	LINC01783	-	1546	39	0.14	0.3778170907997536
chr1	16535279	16535350	tRNA	TRNAE-UUC	-	72	0	0.00	0.0
chr1	16545939	16546009	tRNA	TRNAG1	-	71	91	7.20	19.19594627528138
chr1	16562323	16613564	protein_coding	NBPF1	-	5954	3623	3.42	9.113516535618228
chr1	16613598	16624540	lncRNA	LOC105376794	+	7512	1377	1.03	2.7453950302160277
chr1	16618256	16630906	transcribed_pseudogene	CROCCP2	-	1765	500	1.59	4.242792346745254
chr1	16645574	16650420	transcribed_pseudogene	MST1P2	+	2636	171	0.36	0.9715769136061598
chr1	16654157	16667145	lncRNA	LOC107985736	-	2799	76	0.15	0.40666535576449325
chr1	16666785	16666948	snRNA	RNU1-3	-	164	0	0.00	0.0
chr1	16678271	16678341	tRNA	TRNAG-CCC	-	71	610	48.26	128.6761233837543
chr1	16691218	16720157	transcribed_pseudogene	ESPNP	-	2015	113	0.32	0.8399044363241758
chr1	16727285	16727355	tRNA	TRG-CCC5-1	+	71	64	5.06	13.500445732066025
chr1	16740516	16740679	snRNA	RNU1-4	+	164	0	0.00	0.0
chr1	16754634	16764480	protein_coding	MST1L	-	4668	118	0.14	0.3785974130491148
chr1	16858949	16859021	miRNA	MIR3675	-	73	1	0.08	0.20516516416453076
chr1	16861921	16861991	tRNA	TRG-CCC1-2	+	71	9	0.71	1.8985001810717845
chr1	16872226	16874096	lncRNA	LOC112267871	+	1292	41	0.18	0.47527812410560416
chr1	16872583	16872654	tRNA	TRE-TTC3-1	+	72	0	0.00	0.0
chr1	16875463	16875536	tRNA	TRN-GTT13-1	+	74	0	0.00	0.0
chr1	16888538	16889666	lncRNA	LOC105376805	-	630	41	0.37	0.9746973592768898
chr1	16889677	16889750	tRNA	TRN-GTT4-1	+	74	0	0.00	0.0
chr1	16895980	16896143	snRNA	RNU1-2	+	164	0	0.00	0.0
chr1	16914082	16972979	protein_coding	CROCC	+	8147	2301	1.59	4.230048867093252
chr1	16974502	16981586	protein_coding	MFAP2	-	1176	8	0.04	0.10188474138782819
chr1	16976293	16977795	lncRNA	LOC105376806	+	397	0	0.00	0.0
chr1	16985958	17011972	protein_coding	ATP13A2	-	4040	9111	12.67	33.776229252802445
chr1	17018722	17054032	protein_coding	SDHB	-	1015	21360	118.21	315.18220411671876
chr1	17066761	17119453	protein_coding	PADI2	-	4591	71	0.09	0.23162078977668543
chr1	17135665	17138955	lncRNA	LOC105376808	+	823	3	0.02	0.054594375397366016
chr1	17189789	17196387	lncRNA	LINC02783	+	590	10	0.10	0.2538484234578092
chr1	17205125	17246007	protein_coding	PADI1	+	5857	37	0.04	0.09461347249588486
chr1	17249079	17284233	protein_coding	PADI3	+	5148	215	0.23	0.6254986891146679
chr1	17277889	17277975	miRNA	MIR3972	+	87	2	0.13	0.34430016055197116
chr1	17308195	17364004	protein_coding	PADI4	+	3014	7	0.01	0.03478414030792144
chr1	17372196	17401699	protein_coding	PADI6	+	2396	2	0.00	0.012501717015034013
chr1	17406760	17439677	protein_coding	RCC2	-	4054	41519	57.53	153.38737763175683
chr1	17513442	17697875	protein_coding	ARHGEF10L	+	10025	3449	1.93	5.152705190808286
chr1	17717573	17722353	lncRNA	LINC02810	+	1422	1	0.00	0.010532388877644688
chr1	17755333	17827063	protein_coding	ACTL8	+	1960	657	1.88	5.020370631885235
chr1	18000470	18010489	lncRNA	LOC105376809	-	1516	1	0.00	0.009879325187342181
chr1	18043754	18052755	lncRNA	LOC105376812	+	1678	2	0.01	0.017851081029810187
chr1	18065657	18074412	lncRNA	LINC01654	+	2471	2	0.00	0.012122263847843583
chr1	18107746	18378483	protein_coding	IGSF21	+	2333	10	0.02	0.06419655801119051
chr1	18159959	18176775	lncRNA	IGSF21-AS1	-	3466	14	0.02	0.06049590241666198
chr1	18480930	18485999	protein_coding	KLHDC7A	+	5070	13	0.01	0.03840271021541217
chr1	18630846	18748866	protein_coding	PAX7	+	6473	13	0.01	0.030079057746352496
chr1	18839599	18859661	protein_coding	TAS1R2	-	2521	4	0.01	0.02376367629355136
chr1	18871430	18902799	protein_coding	ALDH4A1	-	3581	4793	7.52	20.046086044223262
chr1	18883202	18883275	miRNA	MIR4695	-	74	0	0.00	0.0
chr1	18897071	18897148	miRNA	MIR1290	-	78	0	0.00	0.0
chr1	18904280	18956676	protein_coding	IFFO2	-	6179	1742	1.58	4.222371462396297
chr1	18970478	19051428	lncRNA	LOC105376815	-	3221	5	0.01	0.023249079453602526
chr1	19074508	19214332	protein_coding	UBR4	-	20113	87324	24.39	65.02543250990674
chr1	19210386	19240704	lncRNA	EMC1-AS1	+	939	49	0.29	0.7815503644478451
chr1	19215660	19251547	protein_coding	EMC1	-	6672	16022	13.49	35.96558857880998
chr1	19251799	19260128	protein_coding	MRTO4	+	2440	13196	30.38	80.99887047582206
chr1	19265982	19274122	transcribed_pseudogene	AKR7L	-	2362	159	0.38	1.0081930823275649
chr1	19274229	19289362	protein_coding	AKR7A3	-	2255	121	0.30	0.8036469601176497
chr1	19293247	19295736	lncRNA	LOC100506730	-	2490	720	1.62	4.330715272485035
chr1	19302708	19312146	protein_coding	AKR7A2	-	2619	7564	16.22	43.25561627608143
chr1	19312302	19332611	protein_coding	SLC66A1	+	6511	1831	1.58	4.211794092723649
chr1	19338775	19485539	protein_coding	CAPZB	-	3845	17959	26.24	69.95395744495423
chr1	19500221	19531797	lncRNA	LOC105376819	+	850	1	0.01	0.01762006704001264
chr1	19509890	19512483	lncRNA	LOC105376818	-	140	1	0.04	0.1069789784572196
chr1	19512540	19530730	lncRNA	LOC105376817	-	1217	1	0.00	0.01230653819557169
chr1	19591802	19596832	lncRNA	LOC105378614	-	207	1	0.03	0.07235293228990698
chr1	19596977	19629821	protein_coding	MICOS10	+	4231	8150	10.82	28.849684334598813
chr1	19596979	19658452	protein_coding	MICOS10-NBL1	+	2204	0	0.00	0.0
chr1	19607807	19608644	transcribed_pseudogene	RPS14P3	+	838	10424	69.88	186.30172076530786
chr1	19643229	19658456	protein_coding	NBL1	+	3143	354	0.63	1.686884560082661
chr1	19664875	19680966	protein_coding	HTR6	+	3800	15	0.02	0.05911996177898979
chr1	19682213	19800385	protein_coding	TMCO4	-	6397	4301	3.78	10.069770531222481
chr1	19814029	19815283	protein_coding	RNF186	-	1255	3	0.01	0.03580172984225676
chr1	19860211	19889289	lncRNA	LOC105376823	-	1231	2	0.01	0.02433315513243013
chr1	19881708	19912945	protein_coding	OTUD3	+	7202	3946	3.08	8.205979847112802
chr1	19920009	19923617	protein_coding	PLA2G2E	-	785	0	0.00	0.0
chr1	19975431	19980434	protein_coding	PLA2G2A	-	1027	1	0.01	0.014583307676738799
chr1	20028349	20091911	protein_coding	PLA2G5	+	3463	0	0.00	0.0
chr1	20111939	20119566	protein_coding	PLA2G2D	-	2681	7	0.01	0.039104587425615525
chr1	20139323	20150386	protein_coding	PLA2G2F	+	2726	3	0.01	0.016482454494509257
chr1	20163055	20177439	protein_coding	PLA2G2C	-	2270	1	0.00	0.006597822459916629
chr1	20183007	20196050	protein_coding	UBXN10	+	6525	2	0.00	0.004590668807359615
chr1	20184242	20186486	lncRNA	UBXN10-AS1	-	510	0	0.00	0.0
chr1	20197306	20202827	lncRNA	LOC105376825	+	3043	3	0.01	0.014765419307273165
chr1	20210712	20213349	lncRNA	LOC105376826	-	1733	6	0.02	0.05185363064285313
chr1	20243095	20244655	lncRNA	LINC01757	+	480	2	0.02	0.062404404100044775
chr1	20271604	20274507	lncRNA	LOC105376828	+	1568	1	0.00	0.009551694505108893
chr1	20290875	20360442	protein_coding	VWA5B1	+	12072	13	0.01	0.01612837481710899
chr1	20359801	20428794	lncRNA	LINC01141	-	3783	3	0.00	0.011877126870746033
chr1	20482391	20486210	protein_coding	CAMK2N1	-	2326	1474	3.56	9.491049868629338
chr1	20499448	20508483	protein_coding	MUL1	-	3141	5075	9.08	24.198842468594247
chr1	20552573	20555020	protein_coding	FAM43B	+	2448	11	0.03	0.06729886716671495
chr1	20589097	20618903	protein_coding	CDA	+	809	13644	94.74	252.5920463409674
chr1	20633458	20651511	protein_coding	PINK1	+	2657	5742	12.14	32.366677155509855
chr1	20633679	20633788	miRNA	MIR6084	+	110	0	0.00	0.0
chr1	20642657	20652193	antisense_RNA	PINK1-AS	-	4443	305	0.39	1.0281346792985093
chr1	20651767	20661544	protein_coding	DDOST	-	2126	19893	52.56	140.14044900419836
chr1	20664014	20718007	protein_coding	KIF17	-	4088	33	0.05	0.12090090031124133
chr1	20719731	20732703	protein_coding	SH2D5	-	4915	476	0.54	1.450473880852312
chr1	20735360	20744479	lncRNA	LOC112268222	+	6244	20	0.02	0.04797263607947068
chr1	20740266	20787808	protein_coding	HP1BP3	-	10783	23908	12.45	33.20703685187136
chr1	20806292	21176897	protein_coding	EIF4G3	-	8643	21135	13.74	36.623868952570525
chr1	20903705	20919273	lncRNA	LOC105376830	+	2744	17	0.03	0.09278788947820069
chr1	20919271	20933441	lncRNA	LOC105376829	+	1231	13	0.06	0.15816550836079585
chr1	20988314	20988432	miRNA	MIR1256	-	119	0	0.00	0.0
chr1	21217250	21345504	protein_coding	ECE1	-	6883	21917	17.89	47.690274287165984
chr1	21293290	21299869	lncRNA	ECE1-AS1	+	2574	16	0.03	0.0930974793100901
chr1	21412667	21416543	lncRNA	LOC105376832	-	594	4	0.04	0.10085560258593095
chr1	21436775	21485005	protein_coding	NBPF3	+	6127	800	0.73	1.9555484882011747
chr1	21508984	21578412	protein_coding	ALPL	+	2825	11	0.02	0.05831774400853742
chr1	21585690	21591187	lncRNA	LINC02596	+	1603	2	0.01	0.018686284446675916
chr1	21596221	21669444	protein_coding	RAP1GAP	-	4450	2187	2.76	7.360634522254269
chr1	21678298	21784146	protein_coding	USP48	-	10135	14080	7.80	20.806804374432293
chr1	21812209	21825225	protein_coding	LDLRAD2	+	4189	57	0.08	0.2037938047478187
chr1	21822244	21937310	protein_coding	HSPG2	-	15109	89220	33.17	88.4408646577165
chr1	21977022	21989354	protein_coding	CELA3B	+	906	0	0.00	0.0
chr1	22001657	22012542	protein_coding	CELA3A	+	906	0	0.00	0.0
chr1	22023994	22026048	lncRNA	LINC01635	-	698	30	0.24	0.643713050888714
chr1	22025191	22031224	lncRNA	LINC00339	+	1388	928	3.76	10.013479021010065
chr1	22031028	22052926	lncRNA	CDC42-AS1	-	980	49	0.28	0.7488528492005373
chr1	22052709	22101360	protein_coding	CDC42	+	11494	22689	11.09	29.564507213347817
chr1	22117308	22143981	protein_coding	WNT4	-	6322	18	0.02	0.04264268043533588
chr1	22140953	22157385	lncRNA	LOC105376845	+	1874	19	0.06	0.1518484966361815
chr1	22160963	22172505	lncRNA	LOC105376850	+	2985	16	0.03	0.08027903241010785
chr1	22252565	22257967	lncRNA	LOC107985377	+	690	1	0.01	0.021705879686972095
chr1	22266239	22266300	miRNA	MIR4418	+	62	0	0.00	0.0
chr1	22416331	22418938	lncRNA	LOC105376856	-	972	3	0.02	0.04622548451855168
chr1	22428838	22531157	protein_coding	ZBTB40	+	10162	8913	4.93	13.136243741240676
chr1	22563489	22603595	protein_coding	EPHA8	+	6248	18	0.02	0.04314773138799511
chr1	22633258	22633366	miRNA	MIR6127	-	109	0	0.00	0.0
chr1	22636628	22639682	protein_coding	C1QA	+	1214	0	0.00	0.0
chr1	22643633	22648108	protein_coding	C1QC	+	1330	5	0.02	0.05630472550379979
chr1	22653236	22661637	protein_coding	C1QB	+	1251	1	0.00	0.011972067932862306
chr1	22710770	22921500	protein_coding	EPHB2	+	11409	38	0.02	0.049884141063406814
chr1	22719517	22719598	miRNA	MIR4684	+	82	0	0.00	0.0
chr1	22863159	22863226	miRNA	MIR4253	-	68	0	0.00	0.0
chr1	22953043	22972866	protein_coding	LACTBL1	-	1950	1	0.00	0.007680542043082434
chr1	23010834	23015852	protein_coding	TEX46	-	512	6	0.07	0.17551238653137594
chr1	23019443	23083691	protein_coding	KDM1A	+	3859	28673	41.74	111.28197846658203
chr1	23044305	23044372	miRNA	MIR3115	+	68	2	0.17	0.44050167600031603
chr1	23084023	23177808	protein_coding	LUZP1	-	9145	15174	9.32	24.850941790637403
chr1	23191895	23194729	protein_coding	HTR1D	-	2835	846	1.68	4.469343988879397
chr1	23281309	23285518	lncRNA	LINC01355	-	3511	445	0.71	1.8982598569879756
chr1	23304688	23344316	protein_coding	HNRNPR	-	7795	48983	35.30	94.11432742114154
chr1	23359448	23369836	protein_coding	ZNF436	-	4786	2832	3.32	8.862312030655753
chr1	23368971	23371839	lncRNA	ZNF436-AS1	+	2869	510	1.00	2.6623558946829835
chr1	23380909	23424776	protein_coding	TCEA3	-	2536	61	0.14	0.36025255363748243
chr1	23428563	23484631	protein_coding	ASAP3	-	4363	2823	3.63	9.690633019908853
chr1	23505696	23531250	protein_coding	E2F2	-	5970	9192	8.65	23.06015205980348
chr1	23521930	23528419	lncRNA	LOC101928163	+	1212	19	0.09	0.23478884710907932
chr1	23550472	23554862	lncRNA	LOC105376859	-	1713	390	1.28	3.409837842244128
chr1	23557926	23559501	protein_coding	ID3	-	950	39787	235.26	627.2549118135111
chr1	23576481	23602302	lncRNA	LOC107984928	-	1107	94	0.48	1.2717645496811292
chr1	23626953	23640568	protein_coding	MDS2	+	1410	4	0.02	0.042488104919179426
chr1	23691779	23696835	protein_coding	RPL11	+	1044	95143	511.93	1364.9062573081746
chr1	23743366	23762059	protein_coding	ELOA	+	4943	9261	10.52	28.060393430896927
chr1	23760382	23778297	lncRNA	ELOA-AS1	-	1084	168	0.87	2.321167503057016
chr1	23778417	23788232	protein_coding	PITHD1	+	1591	5142	18.16	48.40479384775817
chr1	23790624	23793765	lncRNA	LOC105376860	-	461	20	0.24	0.6497638604776895
chr1	23790789	23795539	protein_coding	LYPLA2	+	2309	6986	17.00	45.31386751420488
chr1	23795599	23800754	protein_coding	GALE	-	1819	7462	23.04	61.439691706810436
chr1	23801877	23825459	protein_coding	HMGCL	-	1608	2888	10.09	26.89909239416855
chr1	23825540	23838636	lncRNA	LOC105376861	-	722	8	0.06	0.16595076990593624
chr1	23845077	23868369	protein_coding	FUCA1	-	3374	1748	2.91	7.759305159469705
chr1	23870515	23913362	protein_coding	CNR2	-	6322	51	0.05	0.12082092790011831
chr1	23910737	23912664	lncRNA	LOC107984929	+	1158	2	0.01	0.025867110507790576
chr1	23929070	23929147	miRNA	MIR378F	+	78	0	0.00	0.0
chr1	23959164	23963462	protein_coding	PNRC2	+	2493	11580	26.09	69.56851980539287
chr1	23964347	23980370	protein_coding	SRSF10	-	10955	33962	17.41	46.4309273656753
chr1	23987408	23987788	lncRNA	LOC105378615	-	170	0	0.00	0.0
chr1	24010499	24037046	lncRNA	LOC105376863	+	1184	50	0.24	0.6324770685815349
chr1	24042274	24064129	lncRNA	LOC107984931	+	358	1	0.02	0.04183535470394063
chr1	24056041	24112135	protein_coding	MYOM3	-	5760	41	0.04	0.10660752367090982
chr1	24066009	24084296	lncRNA	MYOM3-AS1	+	1953	14	0.04	0.10736241565599101
chr1	24098018	24104540	lncRNA	LOC105376864	+	2423	5	0.01	0.03090601936444644
chr1	24119771	24143179	protein_coding	IL22RA1	-	2911	82	0.16	0.4218889291270633
chr1	24154156	24187295	protein_coding	IFNLR1	-	5096	28	0.03	0.08229152189016894
chr1	24200240	24211690	lncRNA	LINC02800	+	1846	8	0.02	0.06490598909647127
chr1	24305928	24321901	lncRNA	GRHL3-AS1	-	5240	9	0.01	0.02572395283513296
chr1	24319333	24364482	protein_coding	GRHL3	+	3541	8	0.01	0.03383689801527421
chr1	24356999	24415533	protein_coding	STPG1	-	3629	830	1.28	3.4254497924301237
chr1	24413360	24472983	protein_coding	NIPAL3	+	7937	5873	4.16	11.082305111137094
chr1	24496254	24502382	lncRNA	RCAN3AS	-	530	8	0.08	0.22606878466431315
chr1	24502344	24541040	protein_coding	RCAN3	+	7118	2466	1.95	5.188735954280767
chr1	24539274	24556024	lncRNA	NCMAP-DT	-	973	0	0.00	0.0
chr1	24556087	24609328	protein_coding	NCMAP	+	6303	49	0.04	0.11643277680731819
chr1	24643273	24673281	protein_coding	SRRM1	+	6126	13536	12.41	33.09328164145764
chr1	24745447	24844321	protein_coding	CLIC4	+	4253	30862	40.76	108.68138552563828
chr1	24857082	24865340	lncRNA	LOC105376876	+	833	0	0.00	0.0
chr1	24899511	24965158	protein_coding	RUNX3	-	4903	381	0.44	1.1638300450556995
chr1	24919345	24919416	miRNA	MIR6731	-	72	0	0.00	0.0
chr1	24924329	24926329	lncRNA	LOC107984932	+	1474	1	0.00	0.01016082563365722
chr1	24932454	24964709	lncRNA	LOC105376878	+	15846	16	0.01	0.01512261212572081
chr1	25023503	25023586	miRNA	MIR4425	+	84	0	0.00	0.0
chr1	25039972	25047377	lncRNA	LINC02793	+	2107	0	0.00	0.0
chr1	25222276	25232502	protein_coding	SYF2	-	1757	4496	14.37	38.32489937399676
chr1	25242237	25338254	protein_coding	RSRP1	-	7103	5600	4.43	11.807900761714793
chr1	25269462	25274799	lncRNA	LOC105376882	-	979	3	0.02	0.04589496522168767
