Chr	Gene_l	Gene_r	Gene_type	Gene	Strand	Gene_length	Counts	RPKM	TPM
chr1	12824380	12831410	protein_coding	PRAMEF11	-	2311	0	0.00	0.0
chr1	12847377	12848756	protein_coding	HNRNPCL1	-	1170	184	0.82	2.0727600800508537
chr1	12857086	12861909	protein_coding	PRAMEF2	+	1936	0	0.00	0.0
chr1	12879212	12886201	protein_coding	PRAMEF4	-	1840	0	0.00	0.0
chr1	12892896	12898270	protein_coding	PRAMEF10	-	1525	0	0.00	0.0
chr1	12916647	12920480	protein_coding	PRAMEF7	+	1558	0	0.00	0.0
chr1	12938472	12947580	protein_coding	PRAMEF6	-	1720	0	0.00	0.0
chr1	13049808	13053659	protein_coding	PRAMEF27	-	1437	0	0.00	0.0
chr1	13061232	13062237	protein_coding	HNRNPCL3	+	1006	1	0.01	0.013101441857871784
chr1	13073678	13078038	protein_coding	PRAMEF25	+	1939	0	0.00	0.0
chr1	13094515	13099717	transcribed_pseudogene	PRAMEF34P	-	2214	0	0.00	0.0
chr1	13115488	13116854	protein_coding	HNRNPCL2	-	1156	4	0.02	0.04560571110387203
chr1	13127069	13132274	transcribed_pseudogene	PRAMEF36P	+	2214	0	0.00	0.0
chr1	13148905	13153111	protein_coding	PRAMEF26	-	1785	0	0.00	0.0
chr1	13164555	13165482	protein_coding	HNRNPCL4	-	928	0	0.00	0.0
chr1	13175281	13179132	protein_coding	PRAMEF9	+	1437	0	0.00	0.0
chr1	13196188	13201409	protein_coding	PRAMEF13	-	2456	0	0.00	0.0
chr1	13222695	13226154	protein_coding	PRAMEF18	-	2125	0	0.00	0.0
chr1	13254198	13263435	protein_coding	PRAMEF5	+	1855	0	0.00	0.0
chr1	13281223	13285137	protein_coding	PRAMEF8	-	1676	0	0.00	0.0
chr1	13303539	13308907	protein_coding	PRAMEF33	+	1518	0	0.00	0.0
chr1	13315581	13322598	protein_coding	PRAMEF15	+	1865	0	0.00	0.0
chr1	13341892	13347134	protein_coding	PRAMEF14	-	2458	0	0.00	0.0
chr1	13368431	13371947	protein_coding	PRAMEF19	-	2123	0	0.00	0.0
chr1	13389632	13392629	protein_coding	PRAMEF17	+	1578	2	0.01	0.01670475349685553
chr1	13410450	13421328	protein_coding	PRAMEF20	+	1597	1	0.00	0.0082530059543012
chr1	13474973	13514003	protein_coding	LRRC38	-	2168	6	0.01	0.03647615454525558
chr1	13486844	13493726	lncRNA	LOC102724856	+	2792	3	0.01	0.01416194538934708
chr1	13513220	13517054	lncRNA	LOC107984918	+	1261	4	0.02	0.04180824903733233
chr1	13583757	13617957	protein_coding	PDPN	+	3142	25	0.04	0.10486991175222005
chr1	13623126	13642847	lncRNA	LOC107984919	+	2123	4	0.01	0.024832878961882274
chr1	13670194	13674718	lncRNA	LOC105378612	+	1123	6	0.03	0.07041879167775075
chr1	13687103	13691892	lncRNA	LOC105376756	-	443	0	0.00	0.0
chr1	13698874	13825079	protein_coding	PRDM2	+	12003	857	0.37	0.9410400138489793
chr1	13893386	15118043	protein_coding	KAZN	+	16172	35	0.01	0.028524719751154195
chr1	14214243	14221488	lncRNA	LOC107985467	+	4235	2	0.00	0.006224344986549712
chr1	14222028	14254889	lncRNA	LOC107985468	-	415	0	0.00	0.0
chr1	14348955	14419973	lncRNA	KAZN-AS1	-	1247	5	0.02	0.05284703491988379
chr1	14801092	14818118	lncRNA	LOC105376759	-	5401	4	0.00	0.009761192748764316
chr1	14886750	14911575	lncRNA	LOC107985469	-	2311	5	0.01	0.028515903308132876
chr1	15111815	15152464	lncRNA	TMEM51-AS1	-	6979	18	0.01	0.033993539068970104
chr1	15152418	15220478	protein_coding	TMEM51	+	2808	1711	3.16	8.031006560160803
chr1	15164069	15172153	protein_coding	C1orf195	-	1670	29	0.09	0.22887512859973144
chr1	15236560	15400283	protein_coding	FHAD1	+	7755	139	0.09	0.23623817159943822
chr1	15326680	15343883	lncRNA	FHAD1-AS1	-	3112	100	0.17	0.42352347394019974
chr1	15388358	15413823	lncRNA	LOC101927441	-	7078	732	0.54	1.363068235744832
chr1	15409888	15430339	protein_coding	EFHD2	+	2422	52170	111.88	283.8989409808101
chr1	15438442	15449247	protein_coding	CTRC	+	3488	55	0.08	0.2078276313062058
chr1	15456732	15472091	protein_coding	CELA2A	+	916	5	0.03	0.07194350714530032
chr1	15463533	15467379	lncRNA	LOC105376767	-	1247	14	0.06	0.14797169777567462
chr1	15476104	15491395	protein_coding	CELA2B	+	915	16	0.09	0.23047082857301016
chr1	15491401	15524912	protein_coding	CASP9	-	4201	3895	4.82	12.2200182653247
chr1	15526694	15571987	protein_coding	DNAJC16	+	7766	1235	0.83	2.0959776433992383
chr1	15542166	15542304	guide_RNA	SCARNA21B	+	139	2	0.07	0.18964101451825924
chr1	15571699	15585051	protein_coding	AGMAT	-	3095	680	1.14	2.895778464017102
chr1	15617458	15669044	protein_coding	DDI2	+	10667	7467	3.64	9.22615891542561
chr1	15659713	15662030	protein_coding	RSC1A1	+	2318	22	0.05	0.12509107471890352
chr1	15681506	15734769	protein_coding	PLEKHM2	+	4486	14275	16.53	41.940530765993415
chr1	15735088	15741392	protein_coding	SLC25A34	+	4420	65	0.08	0.19382427219145612
chr1	15740051	15749890	lncRNA	SLC25A34-AS1	-	633	1	0.01	0.02082156478518012
chr1	15742499	15747982	protein_coding	TMEM82	+	1443	27	0.10	0.24661217168642652
chr1	15756170	15786590	protein_coding	FBLIM1	+	5000	651	0.68	1.7160425762742761
chr1	15807162	15807699	protein_coding	UQCRHL	-	538	10400	100.41	254.78164552750516
chr1	15834215	15848147	lncRNA	FLJ37453	-	2732	767	1.46	3.700255761499848
chr1	15847707	15940456	protein_coding	SPEN	+	12385	13528	5.67	14.396424972628926
chr1	15939933	15976132	protein_coding	ZBTB17	-	4730	1809	1.99	5.040742361694587
chr1	16004236	16008807	protein_coding	SRARP	+	3039	48	0.08	0.2081745391355422
chr1	16014028	16019594	protein_coding	HSPB7	-	3368	13984	21.57	54.72382016571316
chr1	16022036	16034050	protein_coding	CLCNKA	+	2491	271	0.57	1.4338794411658584
chr1	16043782	16057326	protein_coding	CLCNKB	+	2938	81	0.14	0.363371031732655
chr1	16057769	16073651	protein_coding	FAM131C	-	1720	9074	27.40	69.5324292551387
chr1	16124337	16156104	protein_coding	EPHA2	-	4270	33405	40.63	103.10997359573308
chr1	16154996	16168216	lncRNA	LOC101927479	+	5244	585	0.58	1.4703145590724875
chr1	16197854	16212700	protein_coding	ARHGEF19	-	3444	4735	7.14	18.120655969862092
chr1	16215438	16227316	transcribed_pseudogene	ANO7L1	-	4652	81	0.09	0.22948927154568793
chr1	16231692	16237445	protein_coding	CPLANE2	-	1847	595	1.67	4.245874419526971
chr1	16246840	16352480	protein_coding	FBXO42	-	6552	5960	4.72	11.989179034455638
chr1	16367242	16398145	protein_coding	SZRD1	+	3551	5633	8.24	20.907694879556214
chr1	16395606	16437842	protein_coding	SPATA21	-	7442	18	0.01	0.031878649444012676
chr1	16440672	16460090	protein_coding	NECAP2	+	3278	4104	6.50	16.501198074744977
chr1	16460948	16468481	lncRNA	LINC01772	+	3245	115	0.18	0.467089617422862
chr1	16467436	16492701	transcribed_pseudogene	CROCCP3	-	5368	243	0.24	0.5966379049351008
chr1	16514122	16514285	snRNA	RNU1-1	-	164	0	0.00	0.0
chr1	16520585	16520658	tRNA	TRNAN-GUU	-	74	1	0.07	0.17810879066241916
chr1	16533891	16535652	lncRNA	LINC01783	-	1546	15	0.05	0.127878885921918
chr1	16535279	16535350	tRNA	TRNAE-UUC	-	72	0	0.00	0.0
chr1	16545939	16546009	tRNA	TRNAG1	-	71	8	0.59	1.4850761136922837
chr1	16562323	16613564	protein_coding	NBPF1	-	5954	806	0.70	1.7841989772034479
chr1	16613598	16624540	lncRNA	LOC105376794	+	7512	733	0.51	1.2860725536622657
chr1	16618256	16630906	transcribed_pseudogene	CROCCP2	-	1765	171	0.50	1.2769340719786129
chr1	16645574	16650420	transcribed_pseudogene	MST1P2	+	2636	267	0.53	1.3350051160501053
chr1	16654157	16667145	lncRNA	LOC107985736	-	2799	72	0.13	0.3390366690422898
chr1	16666785	16666948	snRNA	RNU1-3	-	164	0	0.00	0.0
chr1	16678271	16678341	tRNA	TRNAG-CCC	-	71	13	0.95	2.413248684749961
chr1	16691218	16720157	transcribed_pseudogene	ESPNP	-	2015	51	0.13	0.3335893677220694
chr1	16727285	16727355	tRNA	TRG-CCC5-1	+	71	4	0.29	0.7425380568461418
chr1	16740516	16740679	snRNA	RNU1-4	+	164	0	0.00	0.0
chr1	16754634	16764480	protein_coding	MST1L	-	4668	143	0.16	0.40375904515632377
chr1	16858949	16859021	miRNA	MIR3675	-	73	0	0.00	0.0
chr1	16861921	16861991	tRNA	TRG-CCC1-2	+	71	0	0.00	0.0
chr1	16872226	16874096	lncRNA	LOC112267871	+	1292	6	0.02	0.061207664902565094
chr1	16872583	16872654	tRNA	TRE-TTC3-1	+	72	0	0.00	0.0
chr1	16875463	16875536	tRNA	TRN-GTT13-1	+	74	0	0.00	0.0
chr1	16888538	16889666	lncRNA	LOC105376805	-	630	33	0.27	0.6903835980914723
chr1	16889677	16889750	tRNA	TRN-GTT4-1	+	74	0	0.00	0.0
chr1	16895980	16896143	snRNA	RNU1-2	+	164	0	0.00	0.0
chr1	16914082	16972979	protein_coding	CROCC	+	8147	1243	0.79	2.010900059250109
chr1	16974502	16981586	protein_coding	MFAP2	-	1176	7	0.03	0.07845268160130367
chr1	16976293	16977795	lncRNA	LOC105376806	+	397	0	0.00	0.0
chr1	16985958	17011972	protein_coding	ATP13A2	-	4040	6295	8.09	20.53673711739473
chr1	17018722	17054032	protein_coding	SDHB	-	1015	17546	89.79	227.8395726416233
chr1	17066761	17119453	protein_coding	PADI2	-	4591	33	0.04	0.09473789300754248
chr1	17135665	17138955	lncRNA	LOC105376808	+	823	0	0.00	0.0
chr1	17189789	17196387	lncRNA	LINC02783	+	590	26	0.23	0.5808157851432109
chr1	17205125	17246007	protein_coding	PADI1	+	5857	171	0.15	0.3848025673625152
chr1	17249079	17284233	protein_coding	PADI3	+	5148	338	0.34	0.8653568516022588
chr1	17277889	17277975	miRNA	MIR3972	+	87	0	0.00	0.0
chr1	17308195	17364004	protein_coding	PADI4	+	3014	2	0.00	0.008745886203728612
chr1	17372196	17401699	protein_coding	PADI6	+	2396	2	0.00	0.011001711610199513
chr1	17406760	17439677	protein_coding	RCC2	-	4054	18319	23.47	59.55731259859876
chr1	17513442	17697875	protein_coding	ARHGEF10L	+	10025	2717	1.41	3.572089499551588
chr1	17717573	17722353	lncRNA	LINC02810	+	1422	3	0.01	0.02780601373210763
chr1	17755333	17827063	protein_coding	ACTL8	+	1960	463	1.23	3.1134507069774515
chr1	18000470	18010489	lncRNA	LOC105376809	-	1516	0	0.00	0.0
chr1	18043754	18052755	lncRNA	LOC105376812	+	1678	0	0.00	0.0
chr1	18065657	18074412	lncRNA	LINC01654	+	2471	0	0.00	0.0
chr1	18107746	18378483	protein_coding	IGSF21	+	2333	12	0.03	0.06779280158946774
chr1	18159959	18176775	lncRNA	IGSF21-AS1	-	3466	24	0.04	0.09126405430365159
chr1	18480930	18485999	protein_coding	KLHDC7A	+	5070	7	0.01	0.01819730839509529
chr1	18630846	18748866	protein_coding	PAX7	+	6473	8	0.01	0.01628926372194533
chr1	18839599	18859661	protein_coding	TAS1R2	-	2521	3	0.01	0.015684312386773917
chr1	18871430	18902799	protein_coding	ALDH4A1	-	3581	2799	4.06	10.301860199593474
chr1	18883202	18883275	miRNA	MIR4695	-	74	0	0.00	0.0
chr1	18897071	18897148	miRNA	MIR1290	-	78	0	0.00	0.0
chr1	18904280	18956676	protein_coding	IFFO2	-	6179	1026	0.86	2.188498433768168
chr1	18970478	19051428	lncRNA	LOC105376815	-	3221	5	0.01	0.020459563037905956
chr1	19074508	19214332	protein_coding	UBR4	-	20113	113721	29.37	74.52138039756136
chr1	19210386	19240704	lncRNA	EMC1-AS1	+	939	41	0.23	0.575486763439595
chr1	19215660	19251547	protein_coding	EMC1	-	6672	13837	10.77	27.33398664467868
chr1	19251799	19260128	protein_coding	MRTO4	+	2440	4157	8.85	22.454700805734447
chr1	19265982	19274122	transcribed_pseudogene	AKR7L	-	2362	111	0.24	0.6193842533874305
chr1	19274229	19289362	protein_coding	AKR7A3	-	2255	235	0.54	1.3735307625806958
chr1	19293247	19295736	lncRNA	LOC100506730	-	2490	1158	2.42	6.129517465640169
chr1	19302708	19312146	protein_coding	AKR7A2	-	2619	11513	22.83	57.93887801081937
chr1	19312302	19332611	protein_coding	SLC66A1	+	6511	860	0.69	1.740875969552504
chr1	19338775	19485539	protein_coding	CAPZB	-	3845	17789	24.03	60.977872172936095
chr1	19500221	19531797	lncRNA	LOC105376819	+	850	1	0.01	0.015505941775316487
chr1	19509890	19512483	lncRNA	LOC105376818	-	140	3	0.11	0.2824296537646932
chr1	19512540	19530730	lncRNA	LOC105376817	-	1217	3	0.01	0.03248985335008796
chr1	19591802	19596832	lncRNA	LOC105378614	-	207	2	0.05	0.12734348317892769
chr1	19596977	19629821	protein_coding	MICOS10	+	4231	4509	5.54	14.04605240963525
chr1	19596979	19658452	protein_coding	MICOS10-NBL1	+	2204	0	0.00	0.0
chr1	19607807	19608644	transcribed_pseudogene	RPS14P3	+	838	13271	82.26	208.72607434987034
chr1	19643229	19658456	protein_coding	NBL1	+	3143	274	0.45	1.149008539443592
chr1	19664875	19680966	protein_coding	HTR6	+	3800	21	0.03	0.07283712123405246
chr1	19682213	19800385	protein_coding	TMCO4	-	6397	2977	2.42	6.133658021783588
chr1	19814029	19815283	protein_coding	RNF186	-	1255	5	0.02	0.05251016139051401
chr1	19860211	19889289	lncRNA	LOC105376823	-	1231	5	0.02	0.053533917583342874
chr1	19881708	19912945	protein_coding	OTUD3	+	7202	4061	2.93	7.43185019676843
chr1	19920009	19923617	protein_coding	PLA2G2E	-	785	0	0.00	0.0
chr1	19975431	19980434	protein_coding	PLA2G2A	-	1027	0	0.00	0.0
chr1	20028349	20091911	protein_coding	PLA2G5	+	3463	5	0.01	0.019029815924081747
chr1	20111939	20119566	protein_coding	PLA2G2D	-	2681	20	0.04	0.0983218986125999
chr1	20139323	20150386	protein_coding	PLA2G2F	+	2726	2	0.00	0.009669882985340439
chr1	20163055	20177439	protein_coding	PLA2G2C	-	2270	5	0.01	0.02903094825775114
chr1	20183007	20196050	protein_coding	UBXN10	+	6525	3	0.00	0.006059793337480007
chr1	20184242	20186486	lncRNA	UBXN10-AS1	-	510	0	0.00	0.0
chr1	20197306	20202827	lncRNA	LOC105376825	+	3043	6	0.01	0.025987611913938256
chr1	20210712	20213349	lncRNA	LOC105376826	-	1733	9	0.03	0.0684480407277387
chr1	20243095	20244655	lncRNA	LINC01757	+	480	0	0.00	0.0
chr1	20271604	20274507	lncRNA	LOC105376828	+	1568	0	0.00	0.0
chr1	20290875	20360442	protein_coding	VWA5B1	+	12072	21	0.01	0.022927523251275627
chr1	20359801	20428794	lncRNA	LINC01141	-	3783	14	0.02	0.04877629054355438
chr1	20482391	20486210	protein_coding	CAMK2N1	-	2326	2689	6.00	15.236954350280369
chr1	20499448	20508483	protein_coding	MUL1	-	3141	2182	3.61	9.155959952460838
chr1	20552573	20555020	protein_coding	FAM43B	+	2448	15	0.03	0.08076011341310671
chr1	20589097	20618903	protein_coding	CDA	+	809	43911	281.93	715.3883781230335
chr1	20633458	20651511	protein_coding	PINK1	+	2657	7456	14.58	36.98549363765366
chr1	20633679	20633788	miRNA	MIR6084	+	110	0	0.00	0.0
chr1	20642657	20652193	antisense_RNA	PINK1-AS	-	4443	320	0.37	0.9492721500981511
chr1	20651767	20661544	protein_coding	DDOST	-	2126	22481	54.92	139.37004491686574
chr1	20664014	20718007	protein_coding	KIF17	-	4088	58	0.07	0.1869968027209156
chr1	20719731	20732703	protein_coding	SH2D5	-	4915	456	0.48	1.2228083483443888
chr1	20735360	20744479	lncRNA	LOC112268222	+	6244	30	0.02	0.06332503447638863
chr1	20740266	20787808	protein_coding	HP1BP3	-	10783	16185	7.80	19.782909903410257
chr1	20806292	21176897	protein_coding	EIF4G3	-	8643	12222	7.35	18.637808321327135
chr1	20903705	20919273	lncRNA	LOC105376830	+	2744	50	0.09	0.24016127020807246
chr1	20919271	20933441	lncRNA	LOC105376829	+	1231	46	0.19	0.4925120417667545
chr1	20988314	20988432	miRNA	MIR1256	-	119	0	0.00	0.0
chr1	21217250	21345504	protein_coding	ECE1	-	6883	24375	18.39	46.674957308926125
chr1	21293290	21299869	lncRNA	ECE1-AS1	+	2574	13	0.03	0.06656591166171222
chr1	21412667	21416543	lncRNA	LOC105376832	-	594	2	0.02	0.044377274441141465
chr1	21436775	21485005	protein_coding	NBPF3	+	6127	248	0.21	0.533483356656882
chr1	21508984	21578412	protein_coding	ALPL	+	2825	14	0.03	0.06531706446947477
chr1	21585690	21591187	lncRNA	LINC02596	+	1603	3	0.01	0.024666345306960106
chr1	21596221	21669444	protein_coding	RAP1GAP	-	4450	6780	7.91	20.081065719359312
chr1	21678298	21784146	protein_coding	USP48	-	10135	9247	4.74	12.02525180630477
chr1	21812209	21825225	protein_coding	LDLRAD2	+	4189	45	0.06	0.14158564643252705
chr1	21822244	21937310	protein_coding	HSPG2	-	15109	77348	26.59	67.47306550874332
chr1	21977022	21989354	protein_coding	CELA3B	+	906	0	0.00	0.0
chr1	22001657	22012542	protein_coding	CELA3A	+	906	1	0.01	0.014547517118122534
chr1	22023994	22026048	lncRNA	LINC01635	-	698	28	0.21	0.5287126278689578
chr1	22025191	22031224	lncRNA	LINC00339	+	1388	715	2.68	6.789435240596972
chr1	22031028	22052926	lncRNA	CDC42-AS1	-	980	45	0.24	0.6052064009243426
chr1	22052709	22101360	protein_coding	CDC42	+	11494	16067	7.26	18.4238621479388
chr1	22117308	22143981	protein_coding	WNT4	-	6322	13	0.01	0.02710228671579361
chr1	22140953	22157385	lncRNA	LOC105376845	+	1874	17	0.05	0.11956289149056737
chr1	22160963	22172505	lncRNA	LOC105376850	+	2985	7	0.01	0.030907991143428182
chr1	22252565	22257967	lncRNA	LOC107985377	+	690	2	0.02	0.03820304495367831
chr1	22266239	22266300	miRNA	MIR4418	+	62	0	0.00	0.0
chr1	22416331	22418938	lncRNA	LOC105376856	-	972	2	0.01	0.02711944549180868
chr1	22428838	22531157	protein_coding	ZBTB40	+	10162	4352	2.22	5.644516809215781
chr1	22563489	22603595	protein_coding	EPHA8	+	6248	13	0.01	0.027423280508522278
chr1	22633258	22633366	miRNA	MIR6127	-	109	0	0.00	0.0
chr1	22636628	22639682	protein_coding	C1QA	+	1214	3	0.01	0.03257014129082129
chr1	22643633	22648108	protein_coding	C1QC	+	1330	2	0.01	0.01981962482559251
chr1	22653236	22661637	protein_coding	C1QB	+	1251	2	0.01	0.021071223835362134
chr1	22710770	22921500	protein_coding	EPHB2	+	11409	47	0.02	0.05429593951475974
chr1	22719517	22719598	miRNA	MIR4684	+	82	0	0.00	0.0
chr1	22863159	22863226	miRNA	MIR4253	-	68	0	0.00	0.0
chr1	22953043	22972866	protein_coding	LACTBL1	-	1950	3	0.01	0.02027700078310618
chr1	23010834	23015852	protein_coding	TEX46	-	512	17	0.17	0.43761886455727206
chr1	23019443	23083691	protein_coding	KDM1A	+	3859	19490	26.23	66.56625665218466
chr1	23044305	23044372	miRNA	MIR3115	+	68	0	0.00	0.0
chr1	23084023	23177808	protein_coding	LUZP1	-	9145	5570	3.16	8.027652415006662
chr1	23191895	23194729	protein_coding	HTR1D	-	2835	483	0.88	2.2454900867217584
chr1	23281309	23285518	lncRNA	LINC01355	-	3511	132	0.20	0.49551884568228716
chr1	23304688	23344316	protein_coding	HNRNPR	-	7795	35906	23.93	60.71108320421255
chr1	23359448	23369836	protein_coding	ZNF436	-	4786	5184	5.63	14.276093154775296
chr1	23368971	23371839	lncRNA	ZNF436-AS1	+	2869	931	1.69	4.276970032728025
chr1	23380909	23424776	protein_coding	TCEA3	-	2536	120	0.25	0.6236616960103635
chr1	23428563	23484631	protein_coding	ASAP3	-	4363	2080	2.48	6.283407072830519
chr1	23505696	23531250	protein_coding	E2F2	-	5970	5375	4.68	11.866460885423319
chr1	23521930	23528419	lncRNA	LOC101928163	+	1212	15	0.06	0.16311943699280962
chr1	23550472	23554862	lncRNA	LOC105376859	-	1713	209	0.63	1.6080738799678775
chr1	23557926	23559501	protein_coding	ID3	-	950	3821	20.89	53.011550521012275
chr1	23576481	23602302	lncRNA	LOC107984928	-	1107	10	0.05	0.11906098020794052
chr1	23626953	23640568	protein_coding	MDS2	+	1410	4	0.01	0.03739021420998303
chr1	23691779	23696835	protein_coding	RPL11	+	1044	130070	647.13	1642.0777487625512
chr1	23743366	23762059	protein_coding	ELOA	+	4943	3594	3.78	9.583067272792706
chr1	23760382	23778297	lncRNA	ELOA-AS1	-	1084	143	0.69	1.738696699990516
chr1	23778417	23788232	protein_coding	PITHD1	+	1591	2510	8.19	20.79316579361265
chr1	23790624	23793765	lncRNA	LOC105376860	-	461	28	0.32	0.8005236751681832
chr1	23790789	23795539	protein_coding	LYPLA2	+	2309	5209	11.72	29.733600303802536
chr1	23795599	23800754	protein_coding	GALE	-	1819	7808	22.30	56.57495017835102
chr1	23801877	23825459	protein_coding	HMGCL	-	1608	13317	43.02	109.15344068943173
chr1	23825540	23838636	lncRNA	LOC105376861	-	722	18	0.13	0.32858851684534945
chr1	23845077	23868369	protein_coding	FUCA1	-	3374	1792	2.76	7.000192801470681
chr1	23870515	23913362	protein_coding	CNR2	-	6322	85	0.07	0.17720725929557363
chr1	23910737	23912664	lncRNA	LOC107984929	+	1158	2	0.01	0.022763472381725415
chr1	23929070	23929147	miRNA	MIR378F	+	78	0	0.00	0.0
chr1	23959164	23963462	protein_coding	PNRC2	+	2493	7047	14.68	37.256243857624156
chr1	23964347	23980370	protein_coding	SRSF10	-	10955	14599	6.92	17.5641768490341
chr1	23987408	23987788	lncRNA	LOC105378615	-	170	0	0.00	0.0
chr1	24010499	24037046	lncRNA	LOC105376863	+	1184	27	0.12	0.30055858424283227
chr1	24042274	24064129	lncRNA	LOC107984931	+	358	0	0.00	0.0
chr1	24056041	24112135	protein_coding	MYOM3	-	5760	67	0.06	0.15330961529588094
chr1	24066009	24084296	lncRNA	MYOM3-AS1	+	1953	20	0.05	0.1349723554431031
chr1	24098018	24104540	lncRNA	LOC105376864	+	2423	14	0.03	0.07615382052260265
chr1	24119771	24143179	protein_coding	IL22RA1	-	2911	93	0.17	0.42107341028470235
chr1	24154156	24187295	protein_coding	IFNLR1	-	5096	38	0.04	0.09828138134668811
chr1	24200240	24211690	lncRNA	LINC02800	+	1846	11	0.03	0.07853767908949577
chr1	24305928	24321901	lncRNA	GRHL3-AS1	-	5240	8	0.01	0.020122214517586286
chr1	24319333	24364482	protein_coding	GRHL3	+	3541	5	0.01	0.018610633308414313
chr1	24356999	24415533	protein_coding	STPG1	-	3629	830	1.19	3.014450791536452
chr1	24413360	24472983	protein_coding	NIPAL3	+	7937	4752	3.11	7.891092354650166
chr1	24496254	24502382	lncRNA	RCAN3AS	-	530	8	0.08	0.19894415862670214
chr1	24502344	24541040	protein_coding	RCAN3	+	7118	1799	1.31	3.331119818168757
chr1	24539274	24556024	lncRNA	NCMAP-DT	-	973	3	0.02	0.040637360253912694
chr1	24556087	24609328	protein_coding	NCMAP	+	6303	67	0.06	0.14010207585344664
chr1	24643273	24673281	protein_coding	SRRM1	+	6126	14483	12.28	31.160083500183227
chr1	24745447	24844321	protein_coding	CLIC4	+	4253	25171	30.74	78.0049497678151
chr1	24857082	24865340	lncRNA	LOC105376876	+	833	0	0.00	0.0
chr1	24899511	24965158	protein_coding	RUNX3	-	4903	380	0.40	1.0215009572562157
chr1	24919345	24919416	miRNA	MIR6731	-	72	0	0.00	0.0
chr1	24924329	24926329	lncRNA	LOC107984932	+	1474	1	0.00	0.008941689626200146
chr1	24932454	24964709	lncRNA	LOC105376878	+	15846	20	0.01	0.016635176712128
chr1	25023503	25023586	miRNA	MIR4425	+	84	0	0.00	0.0
chr1	25039972	25047377	lncRNA	LINC02793	+	2107	2	0.00	0.012510726634094938
chr1	25222276	25232502	protein_coding	SYF2	-	1757	5136	15.18	38.52745555738285
chr1	25242237	25338254	protein_coding	RSRP1	-	7103	13511	9.88	25.070486051999993
chr1	25269462	25274799	lncRNA	LOC105376882	-	979	7	0.04	0.09423938055478358
chr1	25272393	25330445	protein_coding	RHD	+	4062	101	0.13	0.327716667014013
chr1	25338334	25362361	protein_coding	TMEM50A	+	2627	5018	9.92	25.176053846310403
